ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
30076,581.5479,1238.6459,581.7436,1238.7739,581.6696,1238.6376,581.6566,1238.5267,581.43225,1238.5295,581.672,1238.678,581.854,1238.4316,581.9604,1238.5823,581.64746,1238.6232,582.04645,1238.6398,581.97943,1238.5721,581.8397,1238.4806,582.05365,1238.4528,581.9497,1238.5658,581.93036,1238.6556,582.06024,1238.5664,581.89923,1238.7,581.92004,1238.481,581.9241,1238.6033,582.2401,1238.6296,582.20374,1238.6233,582.1908,1238.4604,582.24384,1238.5717,582.2086,1238.5181,582.14404,1238.4879,582.1797,1238.739,582.3326,1238.8229,582.3697,1238.4072,582.33167,1238.6681,582.38055,1238.7456
30080,1739.8776,516.0201,1738.9792,515.9378,1738.317,514.6778,1738.1637,513.1821,1738.7408,513.5122,1737.0731,511.84998,1739.7229,514.42163,1739.5405,513.4497,1738.1277,513.4257,1740.1207,514.1176,1738.3113,515.1214,1738.6102,512.8995,1737.6946,516.2879,1737.0901,513.1988,1739.235,515.6857,1737.6876,515.8742,1736.5745,515.24585,1737.1351,513.1541,1737.4651,516.5629,1738.2273,514.7226,1738.1792,514.15845,1736.0316,513.374,1737.4812,515.10034,1736.2214,513.76337,1736.7465,514.9518,1735.8029,514.8152,1736.9567,516.03754,1734.393,514.10376,1734.4907,514.08704,1736.0713,514.0967
30082,582.8481,1389.5299,582.2778,1389.5411,582.7139,1389.2561,582.7885,1389.4786,582.36206,1389.9534,583.40643,1389.7057,582.82825,1389.0621,583.31213,1390.1951,582.738,1389.0829,582.62823,1389.3655,583.0502,1389.1173,583.3358,1389.6273,582.7937,1389.1619,583.5365,1389.2078,583.13196,1388.8928,583.2844,1389.1416,583.43353,1389.0983,583.4252,1389.6863,583.506,1388.7163,583.42456,1389.405,583.51733,1389.0839,583.6567,1389.367,583.5477,1389.1438,583.7254,1388.4261,583.3315,1388.551,583.57855,1389.0745,583.6236,1389.0594,583.5764,1388.8488,583.3098,1388.8533,583.4561,1388.7731
30096,1687.7068,483.2698,1687.4319,483.2786,1686.9525,483.53915,1687.6808,483.21597,1687.6578,483.96057,1687.1748,482.85776,1687.9612,483.12534,1687.5409,482.9835,1687.7704,483.1401,1687.3993,483.02377,1688.1746,483.7334,1688.0674,484.35715,1688.7816,483.70898,1688.7456,483.59372,1688.8383,483.67615,1687.6814,484.09952,1688.6304,484.01517,1688.6478,484.77136,1688.8422,484.31848,1688.7947,484.6622,1689.1013,484.45587,1688.853,485.42398,1689.9156,484.5131,1688.9047,485.15793,1689.665,484.9054,1689.4048,484.82364,1689.3654,484.29456,1689.1505,484.94708,1690.0979,485.05307,1691.2943,485.31403
30116,722.7009,1169.3457,722.275,1169.2303,722.3466,1169.2635,722.15576,1169.5062,722.0911,1169.3186,721.9875,1169.5918,721.97876,1169.4277,721.9194,1169.6505,721.846,1169.4647,721.628,1169.7651,721.86664,1169.4857,721.83307,1169.7944,721.6308,1169.5828,721.2131,1169.7988,721.44543,1169.5208,721.3533,1169.9298,721.4586,1169.7788,721.37286,1169.9674,721.37946,1169.8896,721.43677,1169.4583,721.0146,1169.7805,720.94385,1169.6328,720.961,1169.8423,720.9293,1169.9384,720.8844,1169.8326,720.86566,1169.9347,720.88025,1169.6404,720.43945,1169.7831,720.8001,1169.6326,720.7489,1169.5603
30143,1808.6136,562.2401,1808.4812,562.5475,1808.2008,562.5253,1808.7084,562.2746,1808.31,562.1957,1808.4302,563.58923,1808.4103,563.00726,1807.6592,562.63873,1807.2871,562.5146,1806.973,562.8363,1807.816,563.311,1807.212,563.37665,1807.4081,562.9731,1807.2654,563.1734,1807.4907,563.57227,1807.042,563.5115,1807.0477,563.0471,1806.9359,563.62396,1807.6165,563.7244,1806.5748,563.4314,1806.9344,563.7125,1806.889,563.7858,1807.4293,564.0657,1807.1886,563.72076,1806.6365,563.35205,1806.7921,564.04767,1806.534,563.40094,1806.4998,563.9071,1806.8126,564.1153,1806.361,564.53436
30144,2089.195,694.3523,2090.9062,696.93414,2092.0476,698.54767,2093.0981,700.57007,2093.558,703.2527,2094.4412,704.8579,2096.0168,705.4825,2098.681,706.73145,2099.273,709.15265,2099.8909,710.8497,2100.5447,712.68225,2101.987,715.05273,2103.3386,716.038,2104.6978,717.899,2105.049,720.5721,2106.7502,723.0429,2107.928,723.89545,2109.075,725.71893,2109.2334,727.90955,2112.3943,729.1666,2112.3545,729.7868,2112.7314,732.30676,2115.1343,734.44836,2117.0806,736.86487,2117.4468,738.21625,2118.566,739.6713,2119.5889,742.09644,2119.9607,743.703,2121.64,745.53815,2123.4316,747.3059
30155,2149.482,788.49097,2149.4434,788.4064,2149.3506,788.47095,2149.2092,788.36053,2148.9631,788.19244,2148.9387,788.3719,2149.0322,788.55536,2148.9885,788.3816,2149.0022,788.2316,2148.9465,788.3139,2148.766,788.3694,2148.6716,788.1524,2148.6895,788.1204,2148.7117,788.2799,2148.6755,788.20135,2148.523,788.2802,2148.7126,788.1904,2148.7603,788.27576,2148.4297,788.2766,2148.59,788.19305,2148.5334,788.3684,2148.3926,788.38196,2148.3093,788.2939,2148.5315,788.2255,2148.4229,788.3825,2148.4126,788.52637,2148.5386,788.3076,2148.506,788.38257,2148.3667,788.4547,2148.4229,788.2927
30175,2184.1367,805.3119,2183.6743,804.9477,2183.457,804.9122,2183.9163,804.8108,2183.5664,805.1981,2183.0073,804.66754,2183.245,804.50305,2183.1216,804.0429,2183.2432,803.9588,2183.1895,804.295,2183.0881,804.1755,2183.0513,803.72003,2182.777,803.9176,2182.8308,803.8171,2182.697,803.5593,2182.5178,803.7978,2182.0317,803.87665,2182.4614,803.53876,2182.313,803.24976,2182.252,803.0428,2181.9658,803.11456,2181.8982,803.17883,2181.7964,802.96124,2181.505,802.71124,2181.1353,802.4085,2181.4646,802.7003,2181.2854,802.3709,2181.296,802.0382,2180.8958,801.9581,2181.0,802.32416
30179,169.75923,1023.1376,169.79207,1022.96765,169.6729,1022.9096,169.89919,1023.0902,169.46407,1022.5663,169.80684,1023.01605,169.76385,1022.70197,169.7657,1023.4009,169.68414,1022.7964,169.65929,1022.957,169.57057,1022.9961,169.77939,1023.2115,169.56224,1023.1306,169.97238,1023.2584,169.25523,1022.6527,169.05202,1023.2032,169.36267,1023.2972,169.18344,1023.06915,169.46426,1023.1781,168.55743,1023.5466,169.1131,1023.69354,169.42825,1022.91797,169.18674,1023.23773,168.9787,1023.40936,168.64722,1023.6065,168.95326,1023.15424,168.8568,1023.6985,168.82019,1023.69617,168.61588,1023.4432,168.87566,1023.75903
30207,1748.0198,525.0928,1747.0906,524.7425,1747.9952,525.43634,1747.9327,525.6905,1748.723,527.3709,1747.5533,527.26984,1748.2247,525.86523,1749.1118,527.6858,1748.6475,528.6862,1749.6803,527.69586,1748.555,527.00665,1749.83,527.45197,1749.4287,527.15045,1748.5498,529.4553,1749.5405,529.2263,1750.2952,529.733,1749.8438,529.0258,1750.6744,530.6548,1750.6368,529.8257,1750.0398,529.7105,1752.4633,531.021,1750.4279,531.24054,1751.7667,531.9749,1752.8651,532.16,1752.4214,533.23,1753.5332,531.6644,1753.2784,532.2108,1752.5743,533.8277,1752.744,534.854,1753.1405,533.86993
30211,1995.583,627.7198,1994.0482,626.0987,1994.2719,625.5653,1992.9075,625.2961,1993.5375,624.93164,1992.0779,624.23267,1991.0471,622.8117,1991.1488,621.54803,1990.3474,621.22327,1989.2043,620.09595,1988.3588,619.9473,1988.579,619.5776,1987.361,617.8506,1986.3759,617.6537,1986.1212,616.7274,1985.7405,616.2252,1984.8787,614.80457,1983.4812,614.8416,1983.6871,613.4191,1982.9482,613.3614,1982.5897,611.299,1980.7458,611.01495,1981.6116,610.0273,1980.8549,609.6199,1979.35,608.95074,1978.6868,607.49786,1978.5624,607.07526,1977.6554,607.3511,1976.5631,605.553,1976.136,604.4352
30213,252.61386,1294.823,252.61317,1295.2185,253.44568,1294.6354,252.94528,1295.0233,252.74997,1294.7917,252.70007,1294.0472,252.66463,1293.9021,252.1627,1294.1013,252.30226,1293.7045,252.96852,1293.238,252.09299,1293.815,251.97913,1293.6708,251.85115,1293.4932,252.1223,1293.0538,252.06493,1293.2738,252.39314,1293.4596,251.53125,1293.9865,251.12624,1293.6715,251.86124,1292.6656,251.15176,1293.1106,251.16135,1293.0656,251.4229,1292.5178,251.24342,1293.0417,251.15384,1292.6644,250.6014,1292.1624,251.05373,1293.0583,250.62024,1292.2969,250.61877,1292.2241,251.28712,1292.6245,250.49797,1292.184
30224,2198.3816,807.10925,2198.8066,806.9781,2198.2534,806.31696,2198.179,806.6371,2198.4402,807.0769,2198.161,806.2321,2197.9841,806.0641,2197.5793,806.0232,2197.7498,806.23926,2197.7559,806.0514,2197.8472,806.2455,2197.5103,805.6958,2197.543,805.85645,2197.0513,806.19073,2196.685,804.97375,2197.1284,805.8221,2196.9976,805.57697,2197.0017,805.55554,2196.9968,805.2371,2196.7688,805.3481,2196.8965,805.4982,2196.4866,805.6325,2196.775,805.3827,2196.5164,805.04816,2196.6504,804.6953,2196.3616,804.5664,2196.323,804.4322,2195.8682,804.61346,2195.7307,804.7264,2195.9165,803.6538
30225,2175.215,827.89886,2174.917,827.46906,2174.834,827.16895,2174.154,827.65656,2174.6616,828.01483,2173.796,827.9562,2173.6992,827.9169,2173.714,827.6432,2173.5886,827.6064,2173.0894,827.84564,2172.8577,828.13525,2172.777,828.13855,2172.536,827.75006,2172.157,828.09,2171.8582,828.26385,2171.5647,828.15845,2171.4817,828.09045,2170.9717,828.7129,2170.996,828.30975,2170.6738,828.5613,2170.3428,828.1173,2170.2097,828.2029,2170.3975,828.2241,2169.9993,828.4714,2169.6538,828.4055,2169.0264,828.2999,2169.251,828.35315,2168.924,828.67664,2168.5217,828.4363,2168.4282,828.18353
30229,1705.015,526.99915,1707.0739,527.88806,1706.5663,530.63055,1707.6808,531.86334,1707.3386,530.9998,1709.9714,532.3333,1710.6255,533.0863,1709.3108,536.04944,1713.2153,536.3522,1711.1831,538.87775,1711.4727,538.4389,1714.4073,536.69073,1712.2091,539.7239,1714.6555,542.1303,1713.2695,540.98584,1715.5419,542.5779,1715.9436,543.37885,1716.2479,544.77826,1720.5891,543.74194,1717.8787,547.62427,1717.0421,549.1108,1719.3942,548.1316,1719.2018,550.26605,1718.3209,550.5519,1720.8113,550.07214,1719.5903,549.4629,1720.2645,551.9127,1721.8125,553.9005,1718.9006,556.02997,1720.6471,556.42786
30234,2103.5874,696.93823,2104.1091,696.4636,2104.6565,694.91724,2102.8496,695.14404,2103.5837,695.817,2101.972,693.8073,2101.9734,694.24384,2101.7598,693.6226,2101.8123,691.643,2100.7866,692.6824,2099.903,690.97296,2101.222,692.09753,2098.7654,691.3653,2101.1824,689.4918,2098.8018,690.3926,2098.2761,689.3073,2099.728,687.71155,2097.9683,686.77405,2098.8237,687.7861,2097.9697,686.73376,2096.5005,685.60803,2096.9878,686.192,2096.8997,684.70435,2096.1724,685.84314,2094.6355,685.44073,2094.7202,684.04626,2093.9053,681.7622,2094.5986,682.91516,2093.8093,681.4411,2093.164,682.11554
3024,920.16364,846.66534,919.9631,846.8988,920.0666,847.1832,920.11554,847.3282,920.2502,847.3965,920.33795,847.74164,920.5009,847.74695,920.43353,848.0267,920.5251,848.1387,920.5792,848.376,920.66785,848.5439,920.7043,848.8215,920.7316,848.8519,920.8907,848.9234,920.8248,849.1167,920.8686,849.4657,920.89813,849.415,921.1806,849.5752,921.2743,849.853,921.26215,850.1595,921.3457,850.1127,921.4506,850.432,921.6508,850.5308,921.57776,850.75104,921.5771,851.05743,921.68524,850.9182,921.95074,851.29803,921.84143,851.197,921.9275,851.4634,922.0288,851.7426
30246,608.95166,1500.06,608.6536,1500.3965,609.3174,1500.4766,608.9518,1500.9545,609.0957,1500.8422,608.9838,1500.8717,609.13,1500.8557,608.6508,1501.1373,609.0002,1501.0752,609.3816,1501.1012,608.992,1501.6824,608.80023,1501.9739,608.81995,1501.7574,609.1072,1501.6632,609.12885,1501.914,609.1942,1502.4741,608.76434,1502.6875,608.8493,1502.8218,609.37164,1502.4493,608.78094,1503.1515,608.849,1503.0115,609.02747,1502.9497,609.23883,1503.4741,609.0664,1503.522,608.8197,1503.6066,609.0875,1503.934,609.0795,1503.8938,608.98016,1503.6615,609.50366,1504.2607,608.9989,1504.3716
30249,581.5695,1391.7561,581.9688,1391.5693,580.96747,1391.4087,581.47003,1390.6426,581.10626,1390.423,580.32635,1389.7789,579.9866,1390.5492,580.2941,1389.3285,580.2938,1390.2943,579.14056,1389.6951,579.02985,1389.2762,578.75006,1388.3508,579.16656,1388.1555,578.04645,1387.7393,577.6128,1388.1951,577.56006,1386.7676,578.4088,1387.3394,576.8694,1386.2787,578.142,1387.3286,577.2103,1386.9972,576.48865,1385.5723,576.18695,1386.2716,575.735,1385.8064,575.41675,1384.3186,575.8125,1385.036,576.2697,1384.1625,575.65656,1384.2667,574.97876,1384.1996,574.49347,1384.1373,573.5168,1383.3848
30258,432.55835,1267.6782,432.64224,1268.1267,432.88116,1267.516,433.0649,1267.8638,432.42926,1267.6212,432.4448,1267.8721,433.12347,1267.3573,432.9076,1267.6948,432.8087,1267.6543,432.5977,1267.9006,433.0349,1267.9371,433.23508,1267.4774,432.57922,1267.899,433.15958,1267.3492,433.16855,1267.9987,432.8728,1267.3167,433.0649,1267.853,433.33377,1267.5662,433.26178,1267.4512,433.30978,1267.7572,433.7599,1267.1985,433.6035,1267.6207,433.31885,1267.8988,433.2484,1267.4093,433.6915,1268.0485,433.7734,1267.5846,433.68994,1267.522,433.66663,1267.5754,433.92776,1267.7789,434.12817,1268.1058
30264,625.38617,1387.7153,625.4025,1387.3989,625.1502,1386.8701,625.1159,1386.7477,624.96906,1386.7115,624.4559,1386.5172,624.6566,1386.3536,624.6986,1385.773,624.2673,1385.4897,624.1031,1385.0427,624.1681,1384.9337,623.7417,1384.5028,623.78784,1384.2653,623.48645,1384.0045,623.2333,1383.937,623.0706,1383.395,623.23663,1383.2916,622.96545,1383.0908,622.7282,1382.7788,622.715,1382.2897,622.3053,1382.119,622.3581,1381.6356,622.49164,1381.4984,622.0719,1381.2561,622.07886,1381.1536,621.7016,1380.5651,621.5801,1380.4645,621.09314,1380.113,621.1153,1379.8622,621.00397,1379.9308
30270,604.3395,1155.6981,604.46747,1155.7672,604.30994,1155.8972,604.402,1155.8597,604.8271,1155.973,604.98663,1156.0305,604.73663,1155.8496,604.97754,1156.0299,604.95874,1155.8905,605.0734,1155.96,604.99927,1155.9216,605.23785,1156.0596,605.1307,1155.9069,605.1289,1155.9767,605.4867,1156.0734,605.57245,1156.0713,605.73456,1156.0997,605.48157,1156.0231,605.6315,1156.1562,605.6223,1156.2351,605.8129,1156.0907,605.66583,1156.2777,605.84924,1156.1906,605.8498,1156.1804,605.8305,1156.313,606.12805,1156.2068,606.05176,1156.0947,606.05566,1156.0754,605.984,1156.2272,606.0067,1156.3383
30279,603.0401,1406.7239,603.3519,1407.1797,603.11475,1407.051,603.1716,1406.9901,603.131,1406.9828,603.43964,1406.7524,603.6359,1406.8975,603.65625,1406.7188,603.5935,1407.1652,603.5046,1406.9988,603.6748,1406.9735,603.63354,1406.9359,603.9339,1406.9772,603.8871,1406.6866,604.2303,1407.022,603.72754,1406.6782,603.888,1406.7117,604.0351,1406.5552,604.0848,1406.6815,604.0873,1406.648,604.0645,1406.712,604.16003,1406.5093,604.1902,1406.4247,604.08966,1406.5834,604.2179,1406.2782,604.0603,1406.1965,604.1007,1406.314,603.88745,1406.4514,603.9566,1406.0927,603.93054,1406.1451
30287,1776.3284,562.8466,1778.9907,564.2084,1778.2852,566.8187,1780.2461,568.45807,1779.8345,568.8047,1782.4413,569.90497,1783.8792,571.1953,1783.4363,574.42145,1785.8945,574.5935,1784.5328,577.54724,1785.2761,577.6467,1788.1139,576.70715,1786.3513,580.2184,1788.5167,582.2851,1787.725,582.12146,1789.8838,583.402,1790.6315,584.70593,1791.1515,586.6546,1795.1686,585.5832,1793.0798,589.66266,1792.8229,591.51855,1794.9886,591.69495,1795.295,593.9913,1795.0493,594.0843,1797.0343,594.9701,1796.4117,594.9144,1797.2499,597.09375,1798.3059,599.68835,1796.6382,601.7719,1798.0378,602.1929
30289,1723.159,440.89487,1721.3785,442.58432,1723.0685,443.48596,1722.6731,441.7375,1723.4103,442.90494,1721.0254,444.14584,1722.7336,443.79285,1721.2471,441.5363,1723.203,442.99008,1721.1823,444.67337,1723.8906,441.97955,1722.2733,440.62817,1721.4642,441.79852,1720.9679,442.71088,1723.5369,445.3883,1724.8574,443.8367,1723.7742,443.90323,1725.3708,442.44754,1721.6814,443.57785,1726.7017,443.79156,1723.4071,444.28635,1722.8116,445.63126,1723.7856,442.73718,1724.8014,444.5851,1724.798,443.15796,1724.826,442.7711,1723.4485,443.08572,1724.2748,444.5489,1722.1353,444.41254,1723.7518,445.22565
30290,557.7763,1273.0632,557.8649,1272.8293,557.70734,1272.8706,557.67194,1273.1365,557.7202,1273.379,557.3817,1272.903,557.45886,1272.958,557.3775,1272.8746,557.2899,1272.6836,557.38617,1272.7341,557.2639,1273.2775,557.23193,1272.6328,557.4388,1272.9336,557.3999,1272.8447,557.2763,1273.0837,557.08905,1273.0675,556.8853,1272.9218,556.947,1273.0424,556.8787,1272.785,556.9891,1273.0852,556.99304,1272.9005,556.9486,1273.2799,556.815,1273.0315,556.8433,1273.0321,556.7096,1273.0206,556.81116,1273.0023,556.72845,1272.9608,556.5892,1273.1567,556.4962,1272.8206,556.58746,1273.1293
30299,188.081,1561.089,188.27374,1561.3413,188.32982,1561.4447,188.46838,1561.4388,188.59303,1561.2539,188.34595,1561.4349,188.51665,1561.2717,188.66585,1561.348,188.62473,1561.4374,188.88983,1561.4448,188.84514,1561.4048,188.87239,1561.3751,188.81352,1561.2787,188.90605,1561.3143,188.9749,1561.4282,188.8352,1561.5455,188.76591,1561.5195,188.82603,1561.395,188.92029,1561.6361,189.19403,1561.7509,189.02837,1561.6091,189.29694,1561.7091,189.03284,1561.622,189.21361,1561.748,189.1858,1561.8159,189.1871,1561.984,189.17645,1561.9391,189.4001,1562.0304,189.56862,1562.0419,189.46933,1562.1724
30303,419.2168,1439.4532,418.89417,1439.9978,419.97467,1441.2218,420.17224,1442.8949,421.57327,1443.6027,421.96884,1444.5032,421.66425,1444.5198,422.98773,1447.2858,422.97134,1446.5062,423.2375,1448.6062,423.77124,1448.6509,425.6944,1450.0698,425.5706,1450.7714,425.94473,1451.982,426.35437,1452.0264,427.113,1453.7341,428.0348,1454.2722,428.97635,1456.1206,429.38394,1456.4674,430.12384,1457.0001,430.15567,1458.3259,430.65735,1458.9547,431.87732,1460.3578,432.68893,1461.0133,432.12424,1462.005,433.12592,1463.6443,433.317,1463.6873,433.08063,1465.5483,433.74698,1465.8855,435.0852,1466.0956
30310,266.30734,812.3509,266.34518,812.4286,266.21426,812.18726,266.26794,812.1719,266.2593,812.1424,266.1695,811.9341,265.99356,811.8399,266.02237,811.7134,265.9682,811.60486,265.86972,811.42255,265.92245,811.57007,265.83298,811.1929,265.87546,811.1957,265.71396,810.77563,265.61478,810.9577,265.86823,810.9225,265.70612,810.80194,265.37234,810.589,265.41144,810.6071,265.30405,810.3599,265.30344,810.3888,265.31738,810.2158,265.3133,810.2195,265.27615,810.13086,264.9984,810.06537,265.00815,809.6591,264.89948,809.67896,264.8736,809.5674,264.89423,809.405,264.81088,809.27997
30329,582.6595,1241.7874,582.88245,1241.8615,582.89136,1241.8185,583.0236,1241.4648,583.0696,1241.5511,583.20215,1241.3495,583.0337,1241.5592,583.0784,1241.2046,582.9793,1241.2352,583.1776,1241.04,583.3279,1240.9163,583.32404,1240.8235,583.5241,1240.5059,583.1212,1240.7216,583.0863,1240.4083,583.12195,1240.6046,583.106,1240.3508,583.2975,1240.4127,583.18335,1240.3744,583.1586,1239.9338,583.16754,1240.1193,583.21796,1239.9348,583.3172,1239.7157,583.12036,1239.87,583.3952,1239.4677,583.3317,1239.3912,583.1356,1239.4631,582.9661,1239.2603,583.0388,1239.1969,583.02924,1239.077
30337,218.10403,1026.8315,218.09146,1026.7363,218.03995,1026.695,217.95888,1026.7351,217.94942,1026.8033,217.86595,1026.6703,217.87646,1026.6979,217.86884,1026.6841,217.76219,1026.6364,217.71007,1026.6996,217.75311,1026.8203,217.66113,1026.6586,217.69809,1026.7604,217.69151,1026.7533,217.62215,1026.7872,217.59091,1026.7322,217.48871,1026.7306,217.52202,1026.835,217.42447,1026.7482,217.5096,1026.8672,217.41273,1026.7593,217.38942,1026.8708,217.3206,1026.8337,217.33661,1026.8584,217.24489,1026.8761,217.28067,1026.823,217.2158,1026.919,217.14815,1026.9285,217.10706,1026.823,217.12349,1026.9513
30338,579.6192,1425.9833,579.7436,1426.1113,579.83734,1426.0236,579.79407,1425.8915,579.66223,1425.9281,579.75354,1425.9777,579.9665,1425.7817,580.003,1425.8895,579.6954,1425.8286,580.1332,1425.897,580.0261,1425.762,579.8914,1425.6239,580.05035,1425.5919,579.9592,1425.6965,579.97394,1425.6691,580.1324,1425.5583,579.97797,1425.6978,580.00635,1425.5017,579.965,1425.5405,580.12683,1425.5142,580.1403,1425.523,580.0839,1425.301,580.1257,1425.4418,579.9245,1425.296,580.038,1425.3673,579.9377,1425.4539,580.0593,1425.4116,580.06396,1425.1875,579.9736,1425.3143,580.12305,1425.3755
30345,1974.4043,767.1983,1974.7081,767.2553,1974.6082,767.69666,1975.8334,767.73975,1975.3068,768.2587,1976.5134,768.68384,1977.4005,769.1903,1978.1737,769.5483,1978.1918,770.0539,1978.7393,770.2213,1979.0277,771.30585,1979.1818,771.5237,1979.2938,771.7304,1980.266,772.1395,1980.7937,772.78876,1981.3058,773.13116,1981.8341,773.7769,1981.8864,773.58655,1983.0703,774.6176,1983.3551,774.6702,1984.1938,775.5051,1984.6965,775.2456,1985.1499,776.64166,1985.5427,776.8713,1985.6924,777.28937,1986.1547,777.8207,1986.776,777.85095,1986.9187,778.66583,1987.0981,778.63947,1987.9442,779.2638
30362,741.70685,1386.8265,742.1261,1386.9376,741.3381,1386.6908,741.33264,1386.92,741.4624,1386.5417,741.3432,1386.597,741.3924,1386.4032,741.2448,1386.3947,740.8882,1386.1245,740.748,1386.2538,740.83813,1386.2255,740.46857,1386.2612,740.4253,1385.9678,740.33435,1385.7323,740.7102,1385.8729,740.23535,1385.9161,740.27106,1385.7557,740.0512,1385.4957,739.62646,1385.4796,740.09674,1385.4045,739.4254,1385.1327,739.5704,1385.0823,739.5602,1385.2384,739.38385,1385.2886,739.1616,1385.2136,738.8893,1385.1428,738.5188,1384.9645,738.6291,1384.762,738.79193,1384.9055,738.9298,1385.2251
30364,399.3593,1355.6251,400.15503,1356.6392,400.44193,1357.3009,400.7678,1358.185,401.51276,1359.2444,401.68436,1360.0499,402.64,1360.5975,403.47235,1361.4126,403.44473,1361.9928,403.93362,1362.8229,404.39624,1363.7155,405.1617,1364.5984,405.6556,1364.8219,406.05078,1365.8428,406.7568,1367.1417,407.11493,1367.8591,408.01675,1368.562,408.7771,1369.6453,408.86557,1370.02,409.43008,1370.4564,409.99353,1371.6984,410.62418,1372.6921,411.38226,1373.3873,412.0121,1374.3993,412.30896,1375.0956,413.0118,1375.7229,413.24658,1376.3433,413.65265,1377.2369,414.06778,1378.4214,414.87082,1378.9277
30373,2193.792,746.8512,2194.2595,747.0587,2194.3997,746.9446,2195.0454,746.6691,2194.9797,747.0102,2195.0469,747.1113,2195.1362,747.7006,2195.4585,747.0521,2195.489,747.47076,2195.7488,747.7754,2196.0107,747.91943,2196.2893,748.26184,2196.1313,747.9198,2196.2776,748.10077,2196.8716,748.1515,2196.4236,748.1986,2196.8315,748.1183,2197.1626,748.64154,2197.3013,748.9089,2197.3506,748.4917,2197.9763,748.9722,2197.477,748.79645,2197.9365,749.21155,2198.3416,749.4835,2197.8647,749.6819,2198.3428,749.4047,2198.4053,749.7145,2198.8345,749.9482,2198.8296,749.80396,2199.2534,749.66766
30376,1960.5133,645.87775,1960.1781,644.4944,1958.3595,644.32,1958.4465,644.199,1957.4177,642.0422,1957.5636,641.1483,1956.3873,639.3322,1955.2517,640.62836,1953.7257,638.29224,1952.2201,638.3228,1952.0417,636.9171,1952.5837,635.5045,1949.2341,634.0722,1949.3966,633.40375,1948.2377,631.9168,1947.6012,631.0119,1947.0797,629.8383,1947.0607,629.9588,1945.6107,628.4963,1945.2306,625.98236,1942.5804,627.5622,1942.6536,625.0,1941.6656,625.4798,1941.3699,623.21326,1940.2784,623.3828,1939.0543,620.8616,1937.3936,619.6638,1937.0828,620.4915,1937.125,619.23004,1934.7322,617.90656
30385,1630.3029,441.72525,1630.673,442.7657,1630.7094,442.89145,1631.6559,442.4868,1630.4458,443.0982,1631.9163,443.1083,1631.3691,443.32806,1632.525,444.32318,1631.3442,443.4768,1631.8953,443.12564,1632.8593,443.4953,1633.4999,443.73145,1632.9448,443.01602,1632.368,444.20798,1632.8226,444.6356,1632.5831,444.45392,1633.7369,445.30222,1633.2455,445.3803,1633.8866,446.45978,1632.9106,446.1154,1633.527,445.87286,1634.8872,446.23526,1634.5691,446.0414,1633.3452,446.5133,1634.1287,445.68573,1635.4388,446.25354,1633.9849,446.52493,1633.2974,447.028,1634.8131,446.8559,1634.7942,447.54807
30386,1699.511,516.7242,1699.139,517.555,1699.6008,518.9209,1701.0249,518.33923,1701.0178,518.5534,1702.2906,520.15564,1702.5615,520.6244,1703.253,520.7306,1704.1442,521.7014,1703.8063,521.8742,1704.8982,522.2978,1704.4147,522.6026,1706.6713,523.4862,1706.557,524.28046,1706.7936,524.94415,1708.0251,526.12103,1708.9924,525.82715,1709.3988,526.22736,1710.2836,527.58,1709.8914,527.2772,1710.746,528.88135,1711.6482,528.9324,1713.0919,529.3551,1713.5803,530.934,1712.8596,530.6721,1713.8387,531.97015,1713.7981,531.70935,1715.2881,533.672,1715.4673,533.34875,1715.1077,533.90955
30411,588.8994,1217.3079,589.2657,1216.6884,588.928,1216.9081,588.6824,1216.0763,588.25085,1215.5013,587.8039,1215.5276,587.386,1215.2642,587.00525,1214.8418,587.665,1215.0238,586.6242,1214.3065,586.31915,1214.0623,586.2842,1213.335,585.5572,1213.0535,585.5538,1212.929,584.6594,1212.5494,584.98065,1212.2338,585.13055,1211.7035,584.16113,1211.3297,584.95807,1211.4535,583.8825,1211.6162,583.2284,1210.927,583.0587,1210.9006,582.8323,1210.2832,582.45233,1209.478,581.90283,1210.001,582.36456,1208.8959,580.97217,1209.0465,581.611,1208.3741,580.70355,1208.725,580.1507,1208.3544
30416,2145.919,734.90533,2146.3118,735.27124,2145.3196,734.80756,2145.7625,733.5032,2145.0044,732.94916,2145.0908,732.61816,2144.6301,732.5393,2144.517,732.11566,2144.6292,732.04236,2143.5144,731.81464,2143.6082,730.9232,2143.2012,730.92084,2142.9753,730.0913,2143.2778,729.11414,2142.57,728.8088,2142.0793,728.417,2141.837,728.19543,2141.2998,728.11786,2141.9878,728.5547,2141.0198,726.76355,2141.2441,726.32935,2140.2961,725.6971,2141.175,726.15784,2139.631,725.3617,2139.4988,725.351,2139.861,724.272,2139.2214,724.8073,2139.598,723.98517,2138.7788,723.5143,2138.6433,722.5
